Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
2287	49.509958	N	49° 30.597500' N	15.856660	E	15° 51.399600' E					""		594.500000	7.465660	2.858056	256.899994	44297.568113	0.640000	0.890000	1.100000	16	dgps
2288	49.509950	N	49° 30.597000' N	15.856618	E	15° 51.397100' E					""		594.400000	7.468811	2.691667	256.839996	44297.568125	0.640000	0.890000	1.100000	16	dgps
2289	49.509935	N	49° 30.596100' N	15.856577	E	15° 51.394600' E					""		594.100000	7.472255	3.361111	240.199997	44297.568137	0.640000	0.890000	1.100000	16	dgps
2290	49.509923	N	49° 30.595400' N	15.856533	E	15° 51.392000' E					""		594.200000	7.475646	3.053333	248.949997	44297.568148	0.640000	0.890000	1.100000	16	dgps
2291	49.509912	N	49° 30.594700' N	15.856490	E	15° 51.389400' E					""		594.300000	7.479037	3.194722	244.399994	44297.568160	0.640000	0.890000	1.100000	16	dgps
2292	49.509900	N	49° 30.594000' N	15.856448	E	15° 51.386900' E					""		594.300000	7.482316	3.199445	249.220001	44297.568171	0.640000	0.890000	1.100000	16	dgps
2293	49.509890	N	49° 30.593400' N	15.856405	E	15° 51.384300' E					""		594.400000	7.485641	3.177500	249.190002	44297.568183	0.640000	0.890000	1.100000	16	dgps
2294	49.509880	N	49° 30.592800' N	15.856363	E	15° 51.381800' E					""		594.700000	7.488851	2.756944	257.000000	44297.568194	0.640000	0.890000	1.100000	16	dgps
2295	49.509873	N	49° 30.592400' N	15.856325	E	15° 51.379500' E					""		594.800000	7.491720	2.599722	259.089996	44297.568206	0.640000	0.890000	1.100000	16	dgps
2296	49.509867	N	49° 30.592000' N	15.856285	E	15° 51.377100' E					""		594.900000	7.494705	2.867222	253.490005	44297.568218	0.640000	0.890000	1.100000	16	dgps
2297	49.509860	N	49° 30.591600' N	15.856245	E	15° 51.374700' E					""		595.000000	7.497690	2.888889	255.460007	44297.568229	0.640000	0.890000	1.100000	16	dgps
2298	49.509850	N	49° 30.591000' N	15.856203	E	15° 51.372200' E					""		595.300000	7.500901	3.078889	253.490005	44297.568241	0.640000	0.890000	1.100000	16	dgps
2299	49.509842	N	49° 30.590500' N	15.856157	E	15° 51.369400' E					""		595.600000	7.504399	3.411944	251.179993	44297.568252	0.640000	0.890000	1.100000	16	dgps
2300	49.509835	N	49° 30.590100' N	15.856113	E	15° 51.366800' E					""		595.700000	7.507618	3.128056	254.460007	44297.568264	0.640000	0.890000	1.100000	16	dgps
2301	49.509827	N	49° 30.589600' N	15.856073	E	15° 51.364400' E					""		595.800000	7.510655	2.957778	253.389999	44297.568275	0.640000	0.890000	1.100000	16	dgps
2302	49.509820	N	49° 30.589200' N	15.856042	E	15° 51.362500' E					""		596.000000	7.513061	2.603611	250.330002	44297.568287	0.640000	0.890000	1.100000	16	dgps
2303	49.509810	N	49° 30.588600' N	15.856012	E	15° 51.360700' E					""		596.200000	7.515498	2.710278	249.330002	44297.568299	0.640000	0.890000	1.100000	16	dgps
2304	49.509802	N	49° 30.588100' N	15.855980	E	15° 51.358800' E					""		596.500000	7.517968	2.611667	254.869995	44297.568310	0.640000	0.890000	1.100000	16	dgps
2305	49.509798	N	49° 30.587900' N	15.855950	E	15° 51.357000' E					""		597.000000	7.520168	2.582222	253.380005	44297.568322	0.640000	0.890000	1.100000	16	dgps
2306	49.509785	N	49° 30.587100' N	15.855915	E	15° 51.354900' E					""		596.800000	7.523101	3.229167	241.279999	44297.568333	0.640000	0.890000	1.100000	16	dgps
2307	49.509775	N	49° 30.586500' N	15.855878	E	15° 51.352700' E					""		597.000000	7.525976	3.028611	247.910004	44297.568345	0.640000	0.890000	1.100000	16	dgps
2308	49.509768	N	49° 30.586100' N	15.855842	E	15° 51.350500' E					""		597.000000	7.528728	2.820000	253.139999	44297.568356	0.640000	0.890000	1.100000	16	dgps
2309	49.509767	N	49° 30.586000' N	15.855810	E	15° 51.348600' E					""		597.200000	7.531024	2.443056	280.220001	44297.568368	0.640000	0.890000	1.100000	16	dgps
2310	49.509775	N	49° 30.586500' N	15.855782	E	15° 51.346900' E					""		597.000000	7.533273	2.709722	290.089996	44297.568380	0.640000	0.890000	1.100000	16	dgps
2311	49.509783	N	49° 30.587000' N	15.855752	E	15° 51.345100' E					""		596.600000	7.535631	2.710833	289.380005	44297.568391	0.640000	0.890000	1.100000	16	dgps
2312	49.509792	N	49° 30.587500' N	15.855718	E	15° 51.343100' E					""		596.400000	7.538213	2.625000	293.649994	44297.568403	0.640000	0.890000	1.100000	16	dgps
2313	49.509798	N	49° 30.587900' N	15.855688	E	15° 51.341300' E					""		596.100000	7.540505	2.396945	295.709991	44297.568414	0.640000	0.890000	1.100000	16	dgps
2314	49.509808	N	49° 30.588500' N	15.855662	E	15° 51.339700' E					""		595.800000	7.542731	2.221667	292.829987	44297.568426	0.640000	0.890000	1.100000	16	dgps
2315	49.509820	N	49° 30.589200' N	15.855638	E	15° 51.338300' E					""		596.000000	7.544860	1.729445	303.329987	44297.568437	0.640000	0.890000	1.100000	16	dgps
2316	49.509830	N	49° 30.589800' N	15.855625	E	15° 51.337500' E					""		596.000000	7.546332	1.166111	303.329987	44297.568449	0.630000	0.670000	0.920000	16	dgps
2317	49.509838	N	49° 30.590300' N	15.855618	E	15° 51.337100' E					""		596.000000	7.547377	0.000000	303.329987	44297.568461	0.630000	0.670000	0.920000	16	dgps
2318	49.509840	N	49° 30.590400' N	15.855615	E	15° 51.336900' E					""		596.000000	7.547681	0.000000	303.329987	44297.568472	0.630000	0.670000	0.920000	16	dgps
2319	49.509840	N	49° 30.590400' N	15.855615	E	15° 51.336900' E					""		596.000000	7.547681	0.000000	303.329987	44297.568484	0.630000	0.670000	0.920000	16	dgps
2320	49.509840	N	49° 30.590400' N	15.855615	E	15° 51.336900' E					""		596.000000	7.547681	0.000000	303.329987	44297.568495	0.630000	0.670000	0.920000	16	dgps
2321	49.509840	N	49° 30.590400' N	15.855615	E	15° 51.336900' E					""		596.000000	7.547681	0.000000	303.329987	44297.568507	0.630000	0.670000	0.920000	16	dgps
2322	49.509840	N	49° 30.590400' N	15.855615	E	15° 51.336900' E					""		596.000000	7.547681	0.000000	303.329987	44297.568519	0.630000	0.670000	0.920000	16	dgps
2323	49.509840	N	49° 30.590400' N	15.855615	E	15° 51.336900' E					""		596.000000	7.547681	0.000000	303.329987	44297.568530	0.630000	0.670000	0.920000	16	dgps
2324	49.509860	N	49° 30.591600' N	15.855603	E	15° 51.336200' E					""		596.500000	7.550062	2.060555	350.920013	44297.568542	0.630000	0.670000	0.920000	16	dgps
2325	49.509868	N	49° 30.592100' N	15.855598	E	15° 51.335900' E					""		597.100000	7.551058	1.541667	348.839996	44297.568553	0.640000	0.890000	1.100000	16	dgps
2326	49.509870	N	49° 30.592200' N	15.855597	E	15° 51.335800' E					""		597.500000	7.551279	0.000000	4.820000	44297.568565	0.630000	0.670000	0.920000	16	dgps
2327	49.509875	N	49° 30.592500' N	15.855595	E	15° 51.335700' E					""		598.000000	7.551848	0.000000	354.450012	44297.568576	0.630000	0.670000	0.920000	16	dgps
2328	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568588	0.630000	0.670000	0.920000	16	dgps
2329	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568600	0.680000	0.720000	0.990000	15	dgps
2330	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568611	0.680000	0.720000	0.990000	15	dgps
2331	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568623	0.680000	0.720000	0.990000	15	dgps
2332	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568634	0.680000	0.720000	0.990000	15	dgps
2333	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568646	0.680000	0.720000	0.990000	15	dgps
2334	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568657	0.680000	0.720000	0.990000	15	dgps
2335	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568669	0.680000	0.720000	0.990000	15	dgps
2336	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568681	0.680000	0.720000	0.990000	15	dgps
2337	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568692	0.680000	0.720000	0.990000	15	dgps
2338	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568704	0.680000	0.720000	0.990000	15	dgps
2339	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568715	0.680000	0.720000	0.990000	15	dgps
2340	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568727	0.680000	0.720000	0.990000	15	dgps
2341	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568738	0.680000	0.720000	0.990000	15	dgps
2342	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568750	0.680000	0.720000	0.990000	15	dgps
2343	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568762	0.680000	0.720000	0.990000	15	dgps
2344	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568773	0.680000	0.720000	0.990000	15	dgps
2345	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568785	0.680000	0.720000	0.990000	15	dgps
2346	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568796	0.680000	0.720000	0.990000	15	dgps
2347	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568808	0.680000	0.720000	0.990000	15	dgps
2348	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568819	0.680000	0.720000	0.990000	15	dgps
2349	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568831	0.680000	0.720000	0.990000	15	dgps
2350	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568843	0.680000	0.720000	0.990000	15	dgps
2351	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568854	0.680000	0.720000	0.990000	15	dgps
2352	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568866	0.680000	0.720000	0.990000	15	dgps
2353	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568877	0.680000	0.720000	0.990000	15	dgps
2354	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568889	0.680000	0.720000	0.990000	15	dgps
2355	49.509880	N	49° 30.592800' N	15.855593	E	15° 51.335600' E					""		598.500000	7.552418	0.000000	344.959991	44297.568900	0.680000	0.720000	0.990000	15	dgps
2356	49.509833	N	49° 30.590000' N	15.855647	E	15° 51.338800' E					""		597.200000	7.558887	1.108333	170.000000	44297.568912	0.680000	0.720000	0.990000	15	dgps
2357	49.509853	N	49° 30.591200' N	15.855635	E	15° 51.338100' E					""		596.700000	7.561268	0.000000	246.369995	44297.568924	0.680000	0.720000	0.990000	15	dgps
2358	49.509858	N	49° 30.591500' N	15.855622	E	15° 51.337300' E					""		596.400000	7.562381	0.000000	289.470001	44297.568935	0.630000	0.670000	0.920000	16	dgps
2359	49.509860	N	49° 30.591600' N	15.855605	E	15° 51.336300' E					""		596.000000	7.563600	0.000000	293.220001	44297.568947	0.670000	0.670000	0.950000	15	dgps
2360	49.509865	N	49° 30.591900' N	15.855567	E	15° 51.334000' E					""		595.700000	7.566426	1.634444	292.500000	44297.568958	0.670000	0.670000	0.950000	15	dgps
2361	49.509875	N	49° 30.592500' N	15.855525	E	15° 51.331500' E					""		595.500000	7.569637	2.596667	298.760010	44297.568970	0.670000	0.670000	0.950000	15	dgps
2362	49.509887	N	49° 30.593200' N	15.855473	E	15° 51.328400' E					""		595.200000	7.573591	3.536389	297.730011	44297.568981	0.670000	0.910000	1.140000	15	dgps
2363	49.509902	N	49° 30.594100' N	15.855413	E	15° 51.324800' E					""		594.800000	7.578238	4.558889	300.670013	44297.568993	0.670000	0.910000	1.140000	15	dgps
2364	49.509922	N	49° 30.595300' N	15.855353	E	15° 51.321200' E					""		594.400000	7.583113	4.822222	299.920013	44297.569005	0.670000	0.910000	1.140000	15	dgps
2365	49.509942	N	49° 30.596500' N	15.855290	E	15° 51.317400' E					""		594.300000	7.588203	4.936944	298.329987	44297.569016	0.670000	0.910000	1.140000	15	dgps
2366	49.509958	N	49° 30.597500' N	15.855225	E	15° 51.313500' E					""		594.200000	7.593255	5.213333	297.429993	44297.569028	0.670000	0.910000	1.140000	15	dgps
2367	49.509980	N	49° 30.598800' N	15.855162	E	15° 51.309700' E					""		594.200000	7.598429	5.415833	298.980011	44297.569039	0.670000	0.910000	1.140000	15	dgps
2368	49.510002	N	49° 30.600100' N	15.855098	E	15° 51.305900' E					""		594.400000	7.603603	5.300556	296.660004	44297.569051	0.670000	0.910000	1.140000	15	dgps
2369	49.510025	N	49° 30.601500' N	15.855037	E	15° 51.302200' E					""		594.600000	7.608762	5.469722	297.709991	44297.569062	0.670000	0.910000	1.140000	15	dgps
2370	49.510045	N	49° 30.602700' N	15.854968	E	15° 51.298100' E					""		594.400000	7.614180	5.450555	296.429993	44297.569074	0.670000	0.910000	1.140000	15	dgps
2371	49.510067	N	49° 30.604000' N	15.854903	E	15° 51.294200' E					""		594.200000	7.619461	5.211667	299.839996	44297.569086	0.670000	0.910000	1.140000	15	dgps
2372	49.510088	N	49° 30.605300' N	15.854843	E	15° 51.290600' E					""		594.000000	7.624424	5.090000	301.399994	44297.569097	0.670000	0.910000	1.140000	15	dgps
2373	49.510112	N	49° 30.606700' N	15.854783	E	15° 51.287000' E					""		593.900000	7.629479	5.532500	301.049988	44297.569109	0.670000	0.910000	1.140000	15	dgps
2374	49.510133	N	49° 30.608000' N	15.854722	E	15° 51.283300' E					""		593.800000	7.634547	5.049445	298.640015	44297.569120	0.670000	0.910000	1.140000	15	dgps
2375	49.510155	N	49° 30.609300' N	15.854660	E	15° 51.279600' E					""		593.800000	7.639615	5.184444	297.950012	44297.569132	0.670000	0.920000	1.140000	15	dgps
2376	49.510177	N	49° 30.610600' N	15.854598	E	15° 51.275900' E					""		593.900000	7.644683	5.310833	299.920013	44297.569144	0.670000	0.910000	1.140000	15	dgps
2377	49.510203	N	49° 30.612200' N	15.854537	E	15° 51.272200' E					""		593.800000	7.650039	5.331111	302.160004	44297.569155	0.670000	0.910000	1.140000	15	dgps
2378	49.510232	N	49° 30.613900' N	15.854477	E	15° 51.268600' E					""		593.600000	7.655401	5.421111	303.589996	44297.569167	0.670000	0.910000	1.140000	15	dgps
2379	49.510260	N	49° 30.615600' N	15.854415	E	15° 51.264900' E					""		593.500000	7.660861	5.418056	304.600006	44297.569178	0.670000	0.910000	1.140000	15	dgps
2380	49.510287	N	49° 30.617200' N	15.854355	E	15° 51.261300' E					""		593.500000	7.666117	5.391389	305.070007	44297.569190	0.670000	0.920000	1.140000	15	dgps
2381	49.510312	N	49° 30.618700' N	15.854295	E	15° 51.257700' E					""		593.300000	7.671270	5.384167	299.239990	44297.569201	0.670000	0.920000	1.140000	15	dgps
2382	49.510338	N	49° 30.620300' N	15.854230	E	15° 51.253800' E					""		593.100000	7.676827	5.422778	303.179993	44297.569213	0.670000	0.910000	1.140000	15	dgps
2383	49.510367	N	49° 30.622000' N	15.854168	E	15° 51.250100' E					""		592.900000	7.682288	5.442222	304.809998	44297.569225	0.670000	0.920000	1.140000	15	dgps
2384	49.510398	N	49° 30.623900' N	15.854110	E	15° 51.246600' E					""		592.600000	7.687784	5.714722	312.269989	44297.569236	0.670000	0.920000	1.140000	15	dgps
2385	49.510432	N	49° 30.625900' N	15.854053	E	15° 51.243200' E					""		592.300000	7.693310	5.699444	313.309998	44297.569248	0.670000	0.920000	1.140000	15	dgps
2386	49.510462	N	49° 30.627700' N	15.853995	E	15° 51.239700' E					""		592.400000	7.698689	5.335834	306.230011	44297.569259	0.670000	0.920000	1.140000	15	dgps
2387	49.510488	N	49° 30.629300' N	15.853933	E	15° 51.236000' E					""		592.400000	7.704045	5.198056	300.730011	44297.569271	0.670000	0.920000	1.140000	15	dgps
2388	49.510518	N	49° 30.631100' N	15.853873	E	15° 51.232400' E					""		592.500000	7.709518	5.421389	304.320007	44297.569282	0.670000	0.920000	1.140000	15	dgps
2389	49.510550	N	49° 30.633000' N	15.853815	E	15° 51.228900' E					""		592.100000	7.715014	5.460000	307.829987	44297.569294	0.670000	0.920000	1.140000	15	dgps
2390	49.510578	N	49° 30.634700' N	15.853757	E	15° 51.225400' E					""		591.700000	7.720280	5.361945	308.630005	44297.569306	0.670000	0.920000	1.140000	15	dgps
2391	49.510608	N	49° 30.636500' N	15.853697	E	15° 51.221800' E					""		591.500000	7.725753	5.396111	308.309998	44297.569317	0.690000	0.920000	1.150000	14	dgps
2392	49.510642	N	49° 30.638500' N	15.853638	E	15° 51.218300' E					""		591.100000	7.731370	5.394444	309.760010	44297.569329	0.670000	0.920000	1.140000	15	dgps
2393	49.510678	N	49° 30.640700' N	15.853582	E	15° 51.214900' E					""		590.800000	7.737152	5.646667	315.339996	44297.569340	0.670000	0.920000	1.140000	15	dgps
2394	49.510715	N	49° 30.642900' N	15.853532	E	15° 51.211900' E					""		590.900000	7.742604	5.656111	320.040009	44297.569352	0.670000	0.920000	1.140000	15	dgps
2395	49.510748	N	49° 30.644900' N	15.853472	E	15° 51.208300' E					""		590.700000	7.748312	5.795000	304.410004	44297.569363	0.670000	0.920000	1.140000	15	dgps
2396	49.510780	N	49° 30.646800' N	15.853408	E	15° 51.204500' E					""		590.500000	7.754089	5.581944	307.820007	44297.569375	0.670000	0.920000	1.140000	15	dgps
2397	49.510812	N	49° 30.648700' N	15.853348	E	15° 51.200900' E					""		590.000000	7.759678	5.545556	309.920013	44297.569387	0.670000	0.920000	1.140000	15	dgps
2398	49.510842	N	49° 30.650500' N	15.853292	E	15° 51.197500' E					""		589.700000	7.764963	5.198056	308.779999	44297.569398	0.670000	0.920000	1.140000	15	dgps
2399	49.510872	N	49° 30.652300' N	15.853238	E	15° 51.194300' E					""		590.500000	7.770063	5.182778	307.269989	44297.569410	0.670000	0.920000	1.140000	15	dgps
2400	49.510902	N	49° 30.654100' N	15.853182	E	15° 51.190900' E					""		590.600000	7.775348	5.499166	311.040009	44297.569421	0.670000	0.920000	1.140000	15	dgps
2401	49.510928	N	49° 30.655700' N	15.853118	E	15° 51.187100' E					""		589.100000	7.780804	5.620278	310.130005	44297.569433	0.670000	0.920000	1.140000	15	dgps
2402	49.510960	N	49° 30.657600' N	15.853060	E	15° 51.183600' E					""		588.700000	7.786300	5.318333	310.269989	44297.569444	0.670000	0.920000	1.140000	15	dgps
2403	49.510990	N	49° 30.659400' N	15.853003	E	15° 51.180200' E					""		588.800000	7.791585	5.190000	304.380005	44297.569456	0.670000	0.680000	0.950000	15	dgps
2404	49.511025	N	49° 30.661500' N	15.852947	E	15° 51.176800' E					""		589.600000	7.797238	5.328611	307.820007	44297.569468	0.670000	0.920000	1.140000	15	dgps
2405	49.511065	N	49° 30.663900' N	15.852897	E	15° 51.173800' E					""		590.000000	7.802973	5.509167	319.660004	44297.569479	0.670000	0.680000	0.950000	15	dgps
2406	49.511103	N	49° 30.666200' N	15.852848	E	15° 51.170900' E					""		590.100000	7.808487	5.305555	319.899994	44297.569491	0.670000	0.920000	1.140000	15	dgps
2407	49.511135	N	49° 30.668100' N	15.852797	E	15° 51.167800' E					""		590.100000	7.813623	5.305555	309.220001	44297.569502	0.670000	0.920000	1.140000	15	dgps
2408	49.511170	N	49° 30.670200' N	15.852740	E	15° 51.164400' E					""		590.300000	7.819276	5.496944	310.980011	44297.569514	0.670000	0.920000	1.140000	15	dgps
2409	49.511208	N	49° 30.672500' N	15.852682	E	15° 51.160900' E					""		590.700000	7.825275	5.668889	317.279999	44297.569525	0.670000	0.920000	1.140000	15	dgps
2410	49.511243	N	49° 30.674600' N	15.852628	E	15° 51.157700' E					""		590.800000	7.830756	5.411389	315.859985	44297.569537	0.710000	0.970000	1.200000	14	dgps
2411	49.511270	N	49° 30.676200' N	15.852577	E	15° 51.154600' E					""		590.700000	7.835526	5.374166	312.549988	44297.569549	0.710000	0.970000	1.200000	14	dgps
2412	49.511300	N	49° 30.678000' N	15.852522	E	15° 51.151300' E					""		590.600000	7.840718	5.339167	307.880005	44297.569560	0.670000	0.920000	1.140000	15	dgps
2413	49.511338	N	49° 30.680300' N	15.852465	E	15° 51.147900' E					""		590.900000	7.846633	5.617222	315.000000	44297.569572	0.710000	0.970000	1.200000	14	dgps
2414	49.511375	N	49° 30.682500' N	15.852413	E	15° 51.144800' E					""		590.900000	7.852165	5.367222	316.339996	44297.569583	0.710000	0.970000	1.200000	15	dgps
2415	49.511410	N	49° 30.684600' N	15.852362	E	15° 51.141700' E					""		590.800000	7.857562	5.481389	316.329987	44297.569595	0.670000	0.920000	1.140000	16	dgps
2416	49.511445	N	49° 30.686700' N	15.852307	E	15° 51.138400' E					""		590.800000	7.863129	5.796111	314.869995	44297.569606	0.670000	0.920000	1.140000	16	dgps
2417	49.511482	N	49° 30.688900' N	15.852250	E	15° 51.135000' E					""		591.000000	7.868911	5.808889	315.239990	44297.569618	0.670000	0.920000	1.140000	16	dgps
2418	49.511520	N	49° 30.691200' N	15.852195	E	15° 51.131700' E					""		591.100000	7.874743	5.498611	315.489990	44297.569630	0.670000	0.920000	1.140000	16	dgps
2419	49.511555	N	49° 30.693300' N	15.852142	E	15° 51.128500' E					""		591.100000	7.880224	5.524445	314.910004	44297.569641	0.700000	0.970000	1.200000	15	dgps
2420	49.511590	N	49° 30.695400' N	15.852088	E	15° 51.125300' E					""		591.100000	7.885705	5.425000	314.040009	44297.569653	0.670000	0.920000	1.140000	16	dgps
2421	49.511625	N	49° 30.697500' N	15.852035	E	15° 51.122100' E					""		591.200000	7.891186	5.399722	314.429993	44297.569664	0.700000	0.970000	1.200000	15	dgps
2422	49.511658	N	49° 30.699500' N	15.851980	E	15° 51.118800' E					""		591.300000	7.896624	5.396667	314.570007	44297.569676	0.700000	0.970000	1.200000	15	dgps
2423	49.511693	N	49° 30.701600' N	15.851927	E	15° 51.115600' E					""		591.300000	7.902105	5.417222	314.339996	44297.569687	0.670000	0.920000	1.140000	15	dgps
2424	49.511728	N	49° 30.703700' N	15.851873	E	15° 51.112400' E					""		591.500000	7.907586	5.419445	314.700012	44297.569699	0.670000	0.920000	1.140000	15	dgps
2425	49.511763	N	49° 30.705800' N	15.851822	E	15° 51.109300' E					""		591.500000	7.912982	5.273611	316.049988	44297.569711	0.670000	0.920000	1.140000	15	dgps
2426	49.511797	N	49° 30.707800' N	15.851772	E	15° 51.106300' E					""		591.700000	7.918162	5.235000	315.940002	44297.569722	0.670000	0.920000	1.140000	15	dgps
2427	49.511832	N	49° 30.709900' N	15.851720	E	15° 51.103200' E					""		591.900000	7.923559	5.347500	315.029999	44297.569734	0.670000	0.920000	1.140000	15	dgps
2428	49.511863	N	49° 30.711800' N	15.851665	E	15° 51.099900' E					""		592.000000	7.928872	5.229445	311.679993	44297.569745	0.670000	0.920000	1.140000	16	dgps
2429	49.511897	N	49° 30.713800' N	15.851610	E	15° 51.096600' E					""		592.100000	7.934310	5.266389	313.459991	44297.569757	0.670000	0.920000	1.140000	16	dgps
2430	49.511930	N	49° 30.715800' N	15.851557	E	15° 51.093400' E					""		592.200000	7.939661	5.367500	315.359985	44297.569769	0.670000	0.920000	1.140000	16	dgps
2431	49.511965	N	49° 30.717900' N	15.851508	E	15° 51.090500' E					""		592.100000	7.944894	5.257778	319.089996	44297.569780	0.730000	1.080000	1.310000	15	dgps
2432	49.512000	N	49° 30.720000' N	15.851457	E	15° 51.087400' E					""		592.300000	7.950291	5.242778	314.420013	44297.569792	0.730000	1.080000	1.310000	15	dgps
2433	49.512032	N	49° 30.721900' N	15.851403	E	15° 51.084200' E					""		592.600000	7.955514	5.268889	314.320007	44297.569803	0.730000	1.080000	1.310000	14	dgps
2434	49.512065	N	49° 30.723900' N	15.851353	E	15° 51.081200' E					""		593.000000	7.960694	5.187778	317.109985	44297.569815	0.730000	1.080000	1.310000	14	dgps
2435	49.512100	N	49° 30.726000' N	15.851302	E	15° 51.078100' E					""		593.000000	7.966091	5.438889	315.700012	44297.569826	0.730000	1.080000	1.310000	14	dgps
2436	49.512138	N	49° 30.728300' N	15.851250	E	15° 51.075000' E					""		593.100000	7.971761	5.795278	318.239990	44297.569838	0.730000	1.080000	1.310000	14	dgps
2437	49.512173	N	49° 30.730400' N	15.851203	E	15° 51.072200' E					""		593.300000	7.976915	4.926111	318.720001	44297.569850	0.730000	1.080000	1.310000	14	dgps
2438	49.512205	N	49° 30.732300' N	15.851155	E	15° 51.069300' E					""		593.400000	7.981878	5.035833	313.850006	44297.569861	0.730000	1.080000	1.310000	14	dgps
2439	49.512235	N	49° 30.734100' N	15.851108	E	15° 51.066500' E					""		593.400000	7.986624	5.000834	318.410004	44297.569873	0.730000	1.080000	1.310000	14	dgps
2440	49.512268	N	49° 30.736100' N	15.851060	E	15° 51.063600' E					""		593.700000	7.991721	5.264444	317.670013	44297.569884	0.730000	1.080000	1.310000	14	dgps
2441	49.512305	N	49° 30.738300' N	15.851013	E	15° 51.060800' E					""		593.900000	7.997016	5.459722	320.670013	44297.569896	0.730000	1.080000	1.310000	14	dgps
2442	49.512343	N	49° 30.740600' N	15.850973	E	15° 51.058400' E					""		594.300000	8.002170	4.788055	324.140015	44297.569907	0.730000	1.090000	1.310000	14	dgps
2443	49.512375	N	49° 30.742500' N	15.850932	E	15° 51.055900' E					""		594.600000	8.006806	4.565000	316.640015	44297.569919	0.730000	1.090000	1.310000	14	dgps
2444	49.512410	N	49° 30.744600' N	15.850887	E	15° 51.053200' E					""		594.800000	8.011882	5.356667	320.329987	44297.569931	0.730000	1.090000	1.310000	14	dgps
2445	49.512445	N	49° 30.746700' N	15.850838	E	15° 51.050300' E					""		594.900000	8.017115	5.680833	320.619995	44297.569942	0.730000	1.090000	1.310000	14	dgps
2446	49.512480	N	49° 30.748800' N	15.850792	E	15° 51.047500' E					""		595.000000	8.022268	5.216944	323.299988	44297.569954	0.730000	1.090000	1.310000	14	dgps
2447	49.512510	N	49° 30.750600' N	15.850748	E	15° 51.044900' E					""		594.700000	8.026847	4.692500	318.980011	44297.569965	0.730000	1.090000	1.310000	14	dgps
